SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1213128,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213129,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213130,OIL,000000-00-0,,15,BARREL(S),OIL: CRUDE,NO,,
1213131,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213133,OHY,000000-00-0,,40,GALLON(S),HYDRAULIC OIL,NO,,
1213134,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213136,GAS,000000-00-0,,5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,5,GALLON(S)
1213137,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213138,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE,YES,0,UNKNOWN AMOUNT
1213141,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1213145,GAS,000000-00-0,,80,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,80,GALLON(S)
1213146,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1213147,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1213148,OTH,000000-00-0,,1,GALLON(S),ETHANOL,NO,,
1213149,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1213150,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BURNING TIRES AND PLASTICS,NO,,
1213150,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FIRE FIGHTING FOAM,YES,0,UNKNOWN AMOUNT
1213151,NCC,000000-00-0,,0,UNKNOWN AMOUNT,LANDFILL LEACHATE,YES,0,UNKNOWN AMOUNT
1213152,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1213152,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1213152,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1213152,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1213153,OWA,000000-00-0,,150,GALLON(S),WASTE OIL,NO,,
1213155,CMO,000000-00-0,,12847.39,POUND(S),CARBON MONOXIDE,NO,,
1213155,NCC,000000-00-0,,6435.35,POUND(S),OXIDES OF NITROGEN,NO,,
1213156,OTH,000000-00-0,,0,UNKNOWN AMOUNT,SLOPE OIL EMULSION SOLIDS,NO,,
1213159,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213160,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
1213161,DZB,000000-00-0,,98,BARREL(S),SALT WATER,YES,0,UNKNOWN AMOUNT
1213161,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1213162,GAS,000000-00-0,,1,CUP(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,CUP(S)
1213164,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,YES,0,UNKNOWN AMOUNT
1213165,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213166,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1213167,OOD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1213168,AMA,007664-41-7,,1000,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
1213170,OLB,000000-00-0,,345,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1213175,OMN,000000-00-0,,10,GALLON(S),"OIL, MISC: MINERAL",NO,,
1213176,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213177,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,NO,,
1213178,OSX,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 6",YES,0,UNKNOWN AMOUNT
1213179,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213180,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213181,ATZ,001912-24-9,,50,POUND(S),ATRAZINE,NO,,
1213182,ODS,000000-00-0,,1.5,GALLON(S),OIL: DIESEL,YES,0.5,GALLON(S)
1213183,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213185,OMT,000000-00-0,,6,QUART(S),"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
1213187,ASP,000000-00-0,,8,TON(S),ASPHALT,NO,,
1213187,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
1213188,HDS,007783-06-4,,900,POUND(S),HYDROGEN SULFIDE,NO,,
1213189,ODS,000000-00-0,,15,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
1213190,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213191,NCC,000000-00-0,,50,GALLON(S),ALCOHOL (90-125 PROOF),NO,,
1213192,ONG,000000-00-0,,13.5,MIL CBF,NATURAL GAS,NO,,
1213193,ODS,000000-00-0,,2,QUART(S),OIL: DIESEL,YES,1,QUART(S)
1213194,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213195,OHY,000000-00-0,,2,OUNCE(S),HYDRAULIC OIL,YES,2,OUNCE(S)
1213198,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213200,PTN,000000-00-0,,5,GALLON(S),PETROLEUM NAPHTHA ( PYGAS ),YES,5,GALLON(S)
1213201,GAS,000000-00-0,,5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,5,GALLON(S)
1213202,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213203,OIL,000000-00-0,,39.74,GALLON(S),OIL: CRUDE,YES,39.74,GALLON(S)
1213204,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213206,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1213207,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,NO,,
1213212,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213217,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
1213225,NCC,000000-00-0,,1,GALLON(S),LANDFILL LEACHATE,NO,,
1213226,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213234,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1213235,OTH,000000-00-0,,14.77,BARREL(S),OTHER OIL (OIL AND WATER MIXTURE),YES,14.77,BARREL(S)
1213236,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
1213237,NCC,000000-00-0,,375,POUND(S),GRITS,NO,,
1213238,BDI,000000-00-0,,0,UNKNOWN AMOUNT,BUTADIENE,NO,,
1213239,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1213240,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213242,OLD,000000-00-0,,3000,POUND(S),"OIL, EDIBLE: LARD",NO,,
1213243,NCC,000000-00-0,,4,TON(S),ROCK,NO,,
1213244,ODS,000000-00-0,,120,GALLON(S),OIL: DIESEL,YES,15,GALLON(S)
1213245,OTH,000000-00-0,,30,LITER(S),HYDROX BIO 100 OIL,YES,30,LITER(S)
1213246,OHY,000000-00-0,,50,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1213247,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1213250,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1213251,GAS,000000-00-0,,30,GALLON(S),GASOLINE,YES,30,GALLON(S)
1213252,OHY,000000-00-0,,0.38,GALLON(S),HYDRAULIC OIL,YES,0.38,GALLON(S)
1213253,NCC,000000-00-0,,522,CUBIC METER(S),SEWAGE,YES,522,CUBIC METER(S)
1213255,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1213257,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1213258,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,NO,,
1213260,NCC,000000-00-0,,35,GALLON(S),CINCH ATZ LIGHT,NO,,
1213261,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1213262,ODS,000000-00-0,,200,GALLON(S),ULTRA LOW SULFUR DIESEL OIL,NO,,
1213263,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FIREFIGHTING WATER,YES,0,UNKNOWN AMOUNT
1213263,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1213266,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1213267,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213268,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213269,OTH,000000-00-0,,0,UNKNOWN AMOUNT,PETROLEUM,YES,0,UNKNOWN AMOUNT
1213270,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT,NO,,
1213271,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TIRES,YES,0,UNKNOWN AMOUNT
1213273,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1213275,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,1,QUART(S)
1213277,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1213278,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1213280,BDI,000000-00-0,,14,POUND(S),BUTADIENE,NO,,
1213281,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1213283,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL (MOBILE SHC AWARE),YES,0,UNKNOWN AMOUNT
1213284,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213285,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213286,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213287,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1213288,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1213288,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1213289,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
1213290,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213291,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213293,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1213294,OTH,000000-00-0,,0.001,GALLON(S),OIL WATER,YES,0.001,GALLON(S)
1213295,AMA,007664-41-7,,35,POUND(S),AMMONIA,NO,,
1213297,OMN,000000-00-0,,90,GALLON(S),"OIL, MISC: MINERAL",YES,2,GALLON(S)
1213298,GAS,000000-00-0,,100,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,50,GALLON(S)
1213299,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213301,ODS,000000-00-0,,70,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1213302,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213306,GAS,000000-00-0,,2,OUNCE(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,2,OUNCE(S)
1213307,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,NO,,
1213307,OLB,000000-00-0,,15,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1213309,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213311,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213312,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1213314,OMN,000000-00-0,,25,GALLON(S),"OIL, MISC: MINERAL",YES,25,GALLON(S)
1213320,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1213322,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213323,DZB,000000-00-0,,400,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),NO,,
1213323,OIL,000000-00-0,,10,BARREL(S),OIL: CRUDE,NO,,
1213324,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213326,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1213326,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1213328,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,YES,0,UNKNOWN AMOUNT
1213329,ODS,000000-00-0,,3,GALLON(S),OIL: DIESEL,YES,3,GALLON(S)
1213331,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213334,OTH,000000-00-0,,2.4,QUART(S),OTHER OIL (OUT-DRIVE OIL),YES,2.4,QUART(S)
1213337,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213342,GAS,000000-00-0,,25,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,25,GALLON(S)
1213343,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213349,GAS,000000-00-0,,25,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1213351,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,1,QUART(S)
1213352,OMN,000000-00-0,,25,GALLON(S),"OIL, MISC: MINERAL",YES,25,GALLON(S)
1213353,BDI,000000-00-0,,14,POUND(S),BUTADIENE,NO,,
1213353,BNZ,000071-43-2,,29,POUND(S),BENZENE,NO,,
1213354,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213355,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213356,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1213357,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT CHIPS,YES,0,UNKNOWN AMOUNT
1213358,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213359,ODS,000000-00-0,,14000,GALLON(S),OIL: DIESEL,NO,,
1213360,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213362,EOX,000075-21-8,,0,UNKNOWN AMOUNT,ETHYLENE OXIDE,NO,,
1213363,EAL,000000-00-0,,0,UNKNOWN AMOUNT,DENATURED ETHANOL (UN1170),NO,,
1213364,EOX,000075-21-8,,0,UNKNOWN AMOUNT,ETHYLENE OXIDE,NO,,
1213364,MIO,000000-00-0,,0,UNKNOWN AMOUNT,METHYL IODIDE,NO,,
1213365,ARL,000107-02-8,,0,UNKNOWN AMOUNT,ACROLEIN,NO,,
1213365,MAM,000000-00-0,,0,UNKNOWN AMOUNT,METHYLACRYLATE,NO,,
1213366,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1213367,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CHEMICAL SEWER CONTENT WITH RAINWATER,NO,,
1213368,ODS,000000-00-0,,4000,GALLON(S),OIL: DIESEL,NO,,
1213369,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1213371,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1213372,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1213374,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1213375,EAL,000000-00-0,,0,UNKNOWN AMOUNT,ETHYL ALCOHOL,NO,,
1213377,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213378,ODS,000000-00-0,,130,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1213379,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213381,VCM,000075-01-4,,0,UNKNOWN AMOUNT,VINYL CHLORIDE,NO,,
1213382,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213386,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1213387,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
1213390,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1213391,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1213392,OTD,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2-D",YES,100,GALLON(S)
1213393,OTD,000000-00-0,,1,QUART(S),"OIL, FUEL: NO. 2-D",YES,1,QUART(S)
1213394,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1213395,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,YES,2,PINT(S)
1213396,OTH,000000-00-0,,10,GALLON(S),JET-A,UNKNOWN,5,GALLON(S)
1213397,NCC,000000-00-0,,200,GALLON(S),POLYETHER POLYOL,NO,,
1213398,BAT,000000-00-0,,100,POUND(S),TERT-BUTYL ALCOHOL,YES,100,POUND(S)
1213398,POX,000075-56-9,,100,POUND(S),PROPYLENE OXIDE,YES,100,POUND(S)
1213401,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213402,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1213404,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213406,ODS,000000-00-0,,3,GALLON(S),OIL: DIESEL,YES,3,GALLON(S)
1213410,OLB,000000-00-0,,10,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1213415,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213416,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213417,NCC,000000-00-0,,0,UNKNOWN AMOUNT,COAL,UNKNOWN,0,UNKNOWN AMOUNT
1213418,OIL,000000-00-0,,6,BARREL(S),OIL: CRUDE,NO,,
1213419,GAS,000000-00-0,,10,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,10,GALLON(S)
1213420,ONG,000000-00-0,,9.223,MIL CBF,NATURAL GAS,NO,,
1213421,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213422,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213423,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213424,BNZ,000071-43-2,,220,POUND(S),BENZENE,NO,,
1213424,CMO,000000-00-0,,6000,POUND(S),CARBON MONOXIDE,NO,,
1213424,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HYDROGEN,NO,,
1213424,NCC,000000-00-0,,1200,POUND(S),NITROGEN OXIDE,NO,,
1213425,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,UNKNOWN,0,UNKNOWN AMOUNT
1213426,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213427,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1213427,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
1213428,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213429,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1213430,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213431,CMO,000000-00-0,,3312.01,POUND(S),CARBON MONOXIDE,NO,,
1213431,NCC,000000-00-0,,1659.01,POUND(S),NO CHRIS CODE - OXIDES OF NITROGEN,NO,,
1213433,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE - COAL,NO,,
1213434,CMO,000000-00-0,,2419.08,POUND(S),CARBON MONOXIDE,NO,,
1213434,NCC,000000-00-0,,1211.74,POUND(S),OXIDES OF NITROGEN,NO,,
1213436,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1213437,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213438,OLB,000000-00-0,,0.5,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1213439,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1213441,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1213442,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1213443,CSS,000000-00-0,,0,UNKNOWN AMOUNT,CAUSTIC SODA SOLUTION,NO,,
1213443,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CAUSTIC ALKALI LIQUID,NO,,
1213443,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ORGANIC PEROXIDE,NO,,
1213443,NCC,000000-00-0,,0,UNKNOWN AMOUNT,POLYAMINES LIQUID,NO,,
1213446,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213447,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,NO,,
1213448,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1213449,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1213450,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213451,GAS,000000-00-0,,42,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1213452,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1213453,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1213458,GAS,000000-00-0,,10,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1213460,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,NO,,
1213461,GAS,000000-00-0,,15,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1213463,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT (MARCOPOXY),NO,,
1213463,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
1213464,MTT,000000-00-0,,0,UNKNOWN AMOUNT,METHYL ACETATE,NO,,
1213466,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213468,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213471,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
1213472,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213473,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NO CHRIS CODE - WOOD CHIPS,NO,,
1213474,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213475,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1213476,ONG,000000-00-0,,13911000,CUBIC FEET,NATURAL GAS,NO,,
1213478,OTF,000000-00-0,,5,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
1213478,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
